cleaned_text,mapped_label,predicted,confidence
"it's too overview with not enough details, as for me. But is usefull at all",Positive,Neutral,0.5670856057814133
"I thought the videos for this course were appropriately concise and well-done. The projects were about the right difficulty and length (although the one for week three was more time consuming than expected). They were interesting enough to keep engaged. I think the span of topics was also useful and appropriate. I would have liked if the autograder gave more detailed output on what was wrong with a submission. I also think it would be extremely beneficial to see the ""right"" ways of solving this problems after a submission is completed. I'm sure I didn't use the optimal pandas approach in some instances, as it stands I seem to have no way of knowing and improving my knowledge beyond getting a passing grade.",Positive,Neutral,0.48161775552297326
"Of all the offerings in the specialization, this one felt like it was thrown together in less than hour. I expected to have to learn quite a bit of material on my own, but even the references to additional materials were very thin.I could have saved many days if more guidance on the project workflow would have been given. The pre-processing of the data was quite extensive (9 steps before generating the ngram tables I used in my model) and was the key to getting decent results IMHO, but one had to step on a quite a few landmines to figure this out.The problem was an interesting one and I ended up reworking it after passing with 95% (the only class in the specialization I didn't get 100% on) because I didn't have time to implement much of what I had to figure out by 'hard-knocks'",Negative,Neutral,0.46375295593542404
"It is a nice introduction, but the material is barely worth a one week orientation lesson (I have completed it in about 4 hours with watching all the videos, taking detailed notes, and completing the quizzes for 100%) . Why should we pay for a specialization preview, we can read info about the separate courses on our own? I am really looking forward the next courses in the specialization since I really need a good course in statistics and this seems to be one, but the first course should be eliminated. The installation of R and github account videos should be added to the next course as an introduction.",Negative,Neutral,0.4286529197059077
"The instructors are pleasant, and the videos helpful. Unlike some classes where it feels like there is gulf between the toy examples covered in the lectures and what's requested in the assignments, the materials available speak directly to the homework.The virtually non-existent discussion board, lacking much activity from either students or staff, is a real downer.",Positive,Negative,0.5168791722284585
"The course was quite helpful. I've been trying to make games already, but never knew where to start designing the game. Unfortunately it's quite short which was disappointing. I would never pay 80$ for a couple hours of video with basics",Positive,Negative,0.388464957284063
"The professor and instructors don't understand how to properly write SAS programs and ignored constructive feedback. It's very sad to see students follow suit by producing hard to read codes, ignoring programming conventions.As an analytic leader in healthcare industry (I am supervising some of my junior level team members to get some basic training), I want to say something to the students graduated from this course: if you program the same way as being taught, you will lose a competitive advantage during job interview.",Negative,Positive,0.616866939397163
"A good course, giving a thorough understanding of the various types of renewable energy, their issues and opportunities. I cannot rate the course higher because some of it is so out of date. It really needs to be re-done. The Paris Agreement wasn't mentioned, some of the research is from the early 2000s, many of the lectures are at least 3 years old. This is an area that is changing rapidly, monthly, and this course can't really be seen to be current any more. Particularly the politics section in week 8.",Neutral,Positive,0.38794042838955595
I like this programme its very helpful and encouraging for me to do programming,Neutral,Positive,0.9748188015552595
"Nice structure although needed more assignments outside just the quizzes, to get you to use the skills",Neutral,Positive,0.6890755099941975
"The programming assignments are a great way to get your hands dirty with R, but this is not a course for someone without any prior programming experience, and I found the lectures didn't have much connection with the assignments.",Neutral,Positive,0.47239485139734044
Unsufficient information for the programming assignments.,Negative,Positive,0.5738960313555084
It can improve a lot.,Negative,Positive,0.7312004017496869
"This course is the first one in the Data Science series to lapse in terms of the clarity of the lectures, and the sense of cohesiveness of the material. Brian Caffo's lectures in Statistical Inference were good; in this course they seem to veer left and right rather than get straight to the essence of whatever subject he is lecturing about.A more structured final project would have been helpful. The instructions on this project weren't quite so blunt as to say ""Take this data set, do some regression-y stuff and come back with something about these two variables,"" but that's basically as far as our instructions went. It could have been a great learning experience to have a more detailed guide through the construction of a regression analysis, but instead an assignment which was 40% of our grade was put together as an afterthought. It was the assignment equivalent of stopping in the 7-11 a block away from a birthday party to buy a card.Also, in terms of delivering the content: Mr. Caffo needs to structure his slide/video arrangements so that he is not standing in front of the text. Think of it from the point of view of somebody wanting to listen and read at the same time.",Negative,Neutral,0.5844396393201887
Week 4 was a big leap from week 3. Difficult with less time to complete the project. But course was good . I think course could be extended by adding 2 more weeks so that more practice sessions could be given to students.,Positive,Neutral,0.5638689613273247
too simple(,Neutral,Negative,0.4874853417004596
Nails down all the bad habits which makes you not learn more than you could.,Positive,Negative,0.48222574969525495
It was good for an introduction to the language. Pretty basic stuff,Positive,Neutral,0.6632017140892542
I think this is easy introduction to the topic and assignments put you to think. If you're more seasoned with the topic or you have background in e.g. embedded systems this course does not bring much to you but can be used as easy refresher.,Positive,Negative,0.4054036239445564
"I think any course of Chinese must include characters. To teach only a too basic sentences in pinyin is not a good experience. Nonetheless, I like this course.",Positive,Negative,0.5045387186893501
"A steep learning curve for someone who has not gone beyond very basic music theory before, but worthwhile nevertheless.",Positive,Neutral,0.4107609162947466
"Very helpfull, and interesting. not boring at all.",Positive,Negative,0.47405828723978394
So easy~But the teacher is well!,Neutral,Positive,0.745982644719306
"I enjoyed the difficulty of this course, however at times the questions seemed irrelevant and frustrating to find the information that the questions referred to. I believe some refinement is due here, but the difficulty was satisfying difficult compared to previous courses!",Positive,Neutral,0.5922558528148697
"I'll only mentions things I didn't like: sound/video quality is poor, lack of lecture notes.",Positive,Negative,0.5698569155909553
need more lectures. there are complicated topics with weak background for the students.except that it is a great course. thanks..,Neutral,Positive,0.9126794118769862
"Opening the quizes and the internal acreditation for free should be a most for such a good course like this.Its a shame that ""non premium"" users have access to only the video material.",Neutral,Positive,0.3469308134799963
"As a stand-alone course this would be very good. The presenter is engaging and clearly knowledgeable, and the treatment of the course subject is thorough and well-designed. Grounding UX design in rigorous statistical analysis is important.BUT as a component of the Interaction Design specialisation it was much too long (nine weeks, as long as the previous three courses combined) and the coursework was un-interesting (long sequences of statistical tests with strange names) and very different to the creative and interactive assignments in the other courses. It very quickly turned into a demoralising ""death march"" for me.As part of the specialisation, this course needs to be slimmed-down radically, and perhaps complemented by other analytical approaches to UX and interaction design. In its current form, the inclusion of this course in the Interaction Design specilisation is represents an error of judgement.",Negative,Neutral,0.3781703304493681
Not bad by the now,Neutral,Negative,0.4958041205318757
"the peer feedback is not working that well. the time range is very short and the rating quality varies, so resubmissions of assignments can mean you have to re-enroll for the following course and lose your cohort.",Positive,Neutral,0.39238584402590243
This course is for people who are already relatively happy. Tasks are impossible for those who are not happy. Personally i couldn't define happines and couldn't remember anyone who i am grateful to,Negative,Positive,0.555045430757655
"Annoyingly, the specific pre-requisites can't be determined until AFTER enrolling. This course is in C++, so if you're not a C++ programmer, it's probably not a good idea to purchase this.",Neutral,Negative,0.5318941568883644
"I think it was a good course, but the examples are basic while the assesments were pretty hard. Maybe it'd be splitted in two different courses.",Positive,Neutral,0.685647136386999
I have completed this course. This course was awesome. Video lecture were very self explainable. I could also discuss on discussion forums. Really impressed by this course. I know this is one of six courses. But the learning material was limited. There should be more examples.There should be some optional assignments and there should be more emphasis on the quizzes. There was only one quiz in the whole course.I suggest there should be quizzes and coding examples for each module separately and and after each video there should be some lecture quiz. The lecture quiz should have less percentage towards final grades.There should be some passing grades like 70% or more for passing.As I have completed this course without verified certificate. There is no even unverified certificate for me. EDX is offering Course performance certificate and Honor Code certificate for free users. I will appreciate these steps to encourage people to follow the course.Thanks for offering this courseGrateful to Coursera and University Team,Positive,Neutral,0.5022508790309118
"The content of this course is very good. However I feel it is unfortunate that the lecturer did not make an effort in preparing the presentation of the material. This makes a huge difference. Especially when it is an online course, the lecturer needs to bring the story to life rather than simply reading with hesitation from the slides in most instances.",Neutral,Negative,0.37243435263197106
"There wasn't a lot of information inside the video and the test's questions hade multiple possible answer.However, the links to ressources such as HarvardReview or Inc.com were pretty good and usefull.",Negative,Neutral,0.48277018283850404
Not a course that helps you solve wicked problems which do not have solutions that will come suddenly one fine day and ones that require more thought effort and brainstorming.,Negative,Positive,0.5573095056791096
"One of the most interesting courses of the specialization. Unfortunately, delivery is still in need of improvement. At least there was some good discussion around the slides, and not all slides were read verbatim. Interesting project at the end!",Positive,Neutral,0.45435538445134843
"The teachers doesn't seem to enjoy beeing there.......... The all seem like ''The faster we do this, the sooner it will be finished....''",Negative,Positive,0.5015855912051426
Because perfection does not exist and this is my first online courses so I can not really objectively judge.,Positive,Negative,0.3966169527608131
"This class is more of a Marketing 101 class than a digital marketing class. Interesting, and probably a great class for someone looking for the basics of marketing.",Negative,Positive,0.81875888728485
Very few topics are covered. Although all the topics that are included are explained very beautifully.,Neutral,Positive,0.6190196311932922
There are better courses on the subject on coursera and other platforms. It worth it pursuing it if you are interested in joining the capstone project.,Negative,Positive,0.46223739419412857
"The techniques are useful, but a course is a bit boring",Positive,Neutral,0.6491379925174343
It's good but easy,Positive,Neutral,0.6048994303668473
The instructor is at time incomprehensible. It would be helpful to speak more slowly and pause more often. Otherwise he sounds like repeating something that he's so well memorized after many years of teaching.,Neutral,Positive,0.5651205172265381
"Good information presented, but I can't get past the outdated teaching method of using the first 45 to 60 seconds of each video to talk about what the video is going to cover, then spending 30 seconds repeating those bullet points at the end of each video. Some videos are 4 minutes long, so more than half of the content is not actually content, it is essentially the instructor reading the outline for the upcoming content. It's a waste of both instructor and learner time. There are errors in the materials, and since there is no instructor feedback/interaction, there is no way to find out what was meant (including in reading assignments). All you can do is submit a ticket to get it fixed and hope that it gets corrected for the next people who take this course.",Neutral,Negative,0.5844003109790807
Simple to understand,Neutral,Positive,0.9107584593054598
"The course was a very comprehensive introduction to Buddhist Meditation:- there were lectures about the different Buddhist meditation traditions- practical trainings on Buddhist meditation- neurological and psychological view on the effects of meditation on the human bodyand many more topics related to meditation.I found the course was actually overloaded with content: most videos were too long and there were too many videos. Some videos were more like reading a text: the lecturer was most likely reading his own script from a Teleprompter instead of really talking to the audience. The videos were not bad, but I see some room for improvement for most videos of most lecturers. My favourite videos were from Anam Thubten, he was most genuine and convincing to me.All in all it was still an excellent introduction into the topic for me: a big thank you to all people involved, you did a great job!!",Positive,Neutral,0.47932346101914497
"I give this 4 out of 5 stars mostly due to some technical video/audio issues with the material and its presentation and editing. Also, there didn't seem to be anyone moderating and only a few other people taking the class so not enough forum discussions to help us out. Additionally, I'm also disappointed there isn't a part II that continues into ML approaches to the subject. Finally, I think a bit more rigor and theory could be introduced into the videos before just pointing to the accompanying textbooks. But I understand the tradeoffs. Looking forward to part II (please Dr. Balch!)",Positive,Neutral,0.44149151859465585
Too theoretical for my needs but gives a good background to how to approach analytics.,Neutral,Positive,0.42687024977703303
"This Course is very interesting because it covers the work from iconic photographers since its invention in 1839 to these days. The ""but"" I found is : first, the required readings are very extensive, and second , the questions for the quizes are most of them too much specific, and there are so many photographers names that it is quite a challenge to have more than five questions right. Otherwise, it is a captivating MOOC, designed more for Photographers than lay public.",Neutral,Positive,0.4925851250555452
"The content of the course is reasonable and gives an introduction to the uninitiated. The peer review sysetm however relies on the experience and knowledge of others which is a flaw in how some of the coursera modules are evaluated.If you are looking to expand your technical knowledge, opt for a course the has an automated test system (such as the courses on Data Structures and Algorithms).If you are just considering studying engineering, this course and specialization will be a decent and simplistic introduction into the field.",Neutral,Positive,0.4920409005190586
"Content wise this course is excellent, quant finance enthusiasts would love this course. Truth be told this is an insanely difficult MOOC to pass/complete, not because its hard, lets face it, the contents are very advanced and its assumed that students would have background in advanced finance, but the problem lies in the fact that the professor does not explain the topics well enough. The professor might be excellent in this field but simply can't explain well enough, he is mostly reading his notes/slides with a few drawings. Second problem is the notations used in the course is extremely confusing, it makes maths look scary. This could have been a the best MOOC on Coursera but the professor's explanation is simply not upto the mark.",Neutral,Negative,0.516075268283303
"Sense of humour is off-putting. Tone is unnecessarily childish (""Python is yelling at you""). Key ideas are unmotivated (just trust me, functions are useful!). Includes line of code impossible to understand in earlier videos (e.g. loops appear in earlier weeks). Office hours just seem like professor showing off all the places he goes to. I enjoyed the interviews with people discussing their work or history.",Negative,Positive,0.5193225313958988
The course is oriented to alumni that have a minimal experience with design concept refreshing and updating know how with interesting information sharing with the classmates. The pratical exercises helps to consolidate technics and expertise.,Neutral,Positive,0.8883617280270358
"On the positive side, I enjoyed taking the course. It is well suited for high school and first year college students, and I think that the mechanics of the course are well presented.That said, I also feel that the course could be re-structured to remove the emphasis on being a student, and concentrate on the principles of how to learn effectively, that anyone, of any age, would use. as a mature adult, I found the last week's content less informative and almost disengaging .",Positive,Neutral,0.4625001735409937
"I am not in financial major, but the with the help the this course, they teach the basic conceptions and ideas about corporation finance.I appreicate a lot.",Positive,Negative,0.38223416830778356
"Some of the final exams included information that was not in the lectures, so there were a few times I felt the need to refer to outside sources just to pass a lecture. I have no previous medical knowledge or training, so this course may be better suited for someone who is a pre-med student and at least understands some of wha",Positive,Neutral,0.4928679921256079
The course is ok. But we need really less lectures and more application based courses.,Positive,Neutral,0.6455974884290515
It helped me to recollect the some areas of Exc,Neutral,Positive,0.9390837161118247
He is awesome in reaching every aspect of Classical music.,Neutral,Positive,0.9699032643413331
"It was interesting, not tedious and very affordable",Positive,Neutral,0.47044651822863914
"Nice, informative, but basic and short.",Neutral,Positive,0.5995417254437929
"Good course for a dry subject. I feel that the modeling could've been more thoroughly explain. For example, the professor could've used cases to analyze/explain what relationships between variables signify in greater detail.",Positive,Neutral,0.5486731706227913
Too expensive for such a simple course,Negative,Neutral,0.3900897649021738
"If the week 4 was not there, i would have a 2 or even a 1 for this class.Until week 4, there was very little connection between what we were watching and what we were asked to write assignments. And the assignments were also confusing and overly restrictive. There didnt seem to be any sense in why we were asked to write those.",Neutral,Negative,0.6146489434610684
"The videos are very static, the content good but the course progresses in a rather slow way.The thick Dutch accent and the lack of diversity in the speakers profile is rather paramounting (but I have followed only the first three chapters).",Negative,Neutral,0.499806094493436
"It's a good course, but it might be a little too introductory for someone who already has some familiarity with programming (although I hadn't used R, I had other experience with a similar language). So for me, I completed this course much more quickly than I anticipated and was really just very eager to move on to the other courses in the specialization.",Positive,Neutral,0.5359048707513052
"the content if very good, but lecturers are terrible. you better read slides and read any book you like. watching their videos it wast of time.",Positive,Negative,0.5522047017521492
a little too short but good,Positive,Neutral,0.7520036995279169
Several times I uploaded material,Neutral,Positive,0.7309580409493491
"I felt the course was ok, but wanted more. It seemed very general, even with the focus in the end on e-Types.",Neutral,Negative,0.4344820778392463
please i need a pass certificate,Positive,Neutral,0.45306542473371336
"Covers the basic of Linear Regression, would like to see more advanced material.",Neutral,Positive,0.7894247912080457
Clear and very interesting. But I don't think this course is adapted for people who never heard about coding.I liked you speak about accessibility and enjoyed making the quizz. Congrats !,Neutral,Positive,0.8326234753382918
"Very good material and videos. However, quite a few mistakes in the quizzes and programming assignments (missing information, incorrect answers, etc) which requires a frustrating dig through the forums for errata mentioned by other users that was never incorporated into the actual tests.",Positive,Neutral,0.4192492278392726
"In general I liked the course and content! However, some cases studies should be updated. The digital world changes dramatically fast and the course must follow it. We always expect to learn the latest trend and current examples.",Neutral,Positive,0.5254357541118779
"Autograder is hard to understand and has no feedback. Could improve the feedback mechanism, maybe with peer review. Thanks for the course!",Positive,Negative,0.4326546850831986
A couple of results in Q1 directly contradict the theory. Course is quite unreliable.,Negative,Positive,0.8031894285387954
good information. organized well and not too many lectures,Positive,Neutral,0.4332777061946275
"课程比较多的讲述了R的基础知识,这是什么不会搜什么的学习方式所不能带来的。希望课程能增加一些更有趣的作业。同时,短时间内接触大量基础知识容易感到枯燥并且难以牢记,建议每一个视频后面增加短短的几个编程的习题,这样可以更快地掌握。The course is more about the basic knowledge of R, which is good considering that looking for the answer when meeting with problems cannot teach this. Hope that more interesting assignments could be added. Finally, too much basic knowledge makes people boring, it would be better if after each video the students could do some short programming tasks.",Positive,Neutral,0.4152025804576047
The quizzes were engaging but i think it requires some knowledge in use R for data science. Though i learned a lot. Thanks again.,Neutral,Positive,0.7245503713618013
it is interesting but diffucult for me.,Positive,Neutral,0.6009598674077674
"Good lessons, interesting content. But media is a bit old fashioned, I missed more interactive activities and more modern videos.",Positive,Neutral,0.6589237705001117
to much theory,Negative,Positive,0.3848022644291918
more needs to be taught in class. what is taught is not sufficient for quizzes.,Neutral,Negative,0.4992139906012179
"It was overall a good course for a beginner but too much theoretical things are there, one needs to push more on practicals.",Negative,Neutral,0.6220186206843039
"This is a fun course. However, there is not much content on dog emotion, and lots on evolution (not limited to dogs). It is straightforward and slowly enough paced that no one should be afraid it will be too difficult for them, and the instructor is enthusiastic and eloquent. I have a PhD in a related field and I learned quite a bit, so I would recommend this course to others.",Positive,Neutral,0.39884848320430955
"Good content, but way too slow. Please use pdf instead of writing everything.",Positive,Neutral,0.5137627746418546
This lecture just gave some fundamental ideals rather than details. Luckly I have not enrolled the certification.,Neutral,Negative,0.39863576604748285
"Not very detailed and quite general. Nevertheless, you get a good sense of what IoT devices are and how the work. For an introduction, it's ok, but I expected more information and more assignments to make it really useful. In terms of value for money, I'd say you're better of spending a few hours on Google and forums.",Positive,Neutral,0.49048266012887215
This MOOC is probably a bit too much of a rehash of the previous ones offered in the specialization. It is however of good quality and includes some interesting interviews of a few,Positive,Neutral,0.5667773824674298
Simple and fast.Try to put more difficulty on the quizzes.,Neutral,Positive,0.421555023924966
"the course is interesting, but i honestly enjoyed the first course more",Positive,Neutral,0.5657657175474475
"I loved the course, it was way beyond my expectations. Everything well explained. I only have on critic. I think the assignment of 5 waypoints trajectory was not in accordance with the rest of the course. Imagine the tests following a level line and abruptly changes to something too hard. I think the purpose here is to learn and not find out people with special skills. Many of our colleagues that were following the course simple gave up due to this assignment. And also took 25 hours average for many of us, that not dispose of this time, since the proposed time to complete the tasks are of three hours.",Positive,Negative,0.5651333621159055
I don't think I can find a better professor.,Positive,Negative,0.39371720612104566
"The content of the slides were sufficient for the basic intent of this offering. The overview and reasoning behind why the products are competitive for other contending services was clear. When performing the labs, the content is very recipe driven. While that works well for someone attempting to get the work done, there needs to be some visuals prepared that show how the GCP components are laid out and the relationship they have to each other ( simple architecture views ). The GCP products have very similar sounding names, so paragraphs describing what is happening have less effect, whereas some simple architecture views of what the lab is intending to do to go with that in the lab content itself, might help.",Positive,Neutral,0.49910070546170143
Some more information regarding the HTML attributes like area controls would have been good.,Neutral,Positive,0.5426596250567863
"It has not enough content, you can just read the chapters 5 to 7 of PMBOK, and its the textbook that you'll use in this course.",Neutral,Negative,0.5427430091419475
"Why 4 and not 5?I had problems with the 2nd assignment, because the instructions (what was expected for me to return in the tests) weren't clear enough and if it wasn't for the forum, I'd still probably be stuck there. It might be that there was a ""good practices while coding"" was missing, ie. ""Why to declare something as nil while you assume it's going to be an array?"" or ""Why and when to initialize variables?""Apart from that the whole thing was very nice. I've learnt a lot. Big thumb up.",Positive,Neutral,0.5634694641081525
"It was a good, brief session that provided basic information on presentations.",Positive,Neutral,0.540136051849866
"The course is delivered in a simple manner, easy to follow and with clear instructions. I'm not sure how much a peer review is a valuable contribution once most of the students don't really know how to criticize properly the peer's assignment, either always giving the full mark or evaluating according to its personal ideas and not necessary what the exercises called for. Anyway, it's still a very valuable alternative to formal education, specially if the student is committed enough.",Positive,Neutral,0.5183246961627221
"Huge gap between theory and programming assignments, however quizzes are interesting and require some time to complete.",Neutral,Positive,0.5420796761316525
this is not a review its my personal progress bar,Positive,Negative,0.4526730434619766
I thinks it only happens to me. I found things are a little unorganized for me who doesn't speak English as mother tongue. But the videos and quizzes help me a lot to understand.,Neutral,Positive,0.39424648081727365
It has great content.A good investment of your time.,Neutral,Positive,0.947669705625257
the assignments have nothing to do with the presented material. Would have liked some practice of the concepts presented in the lectures as opposed to learning new things just to be able to do the assignment,Neutral,Negative,0.47762441508969516
Great instructors.Lots of historical references and terminology. I would prefer more details about how stuff actually work - in simple layman's terms.Looking forward to the second course.,Neutral,Positive,0.6619791596075718
"Very interesting topic and good presentation. I took the noncredit option and this was the first course I've taken at Coursera (including Duke) that did not allow me to get answers to quizzes I wanted to take (so I stopped taking them and feel I learned less). In lesson 2.7 (I think) where an in-lesson quiz was offered that asked me to choose between A, B, C, or D the visual disappeared so that I was hindered when presented with the questions to answer. A typo (its vs. it's) I noticed in a later lesson graphic (maybe lesson 6 somewhere). Anyway, thanks for the opportunity to learn about my brain and space.",Neutral,Positive,0.8285689265873991
"The first three weeks focussed heavily on ratios and detecting fraud and earnings management in an organization, the fourth week seemed to actually relate to data analytics and how non-financial aspects of a company play a role in the financial outcomes. I really do not see where a data analyst who is not in accounting field would be using the fraud detection scenarios in real life. A data analyst would be focused on improving the business and doing the analyses that pertain to improving certain aspects of a business, not finding his manager's earnings management using an M-score etc.",Neutral,Negative,0.4041099177055202
thanks it just needs more time,Negative,Neutral,0.4067706980735566
"Some of the explanations are not clear, and the knowledge net is not clear as previous chapter. But it is still good for me overall!",Positive,Neutral,0.6620084741758676
"Week 1 on Technical SEO was hard. Also, I don't have subscriptions to the various tools but it might be useful for future reference. It was too technical for me. Week 2 on Global SEO was already covered in an earlier course by Mrs. May. Week 3 on Mobile SEO was very insightful. Great! Learning about metrics (week 4) is always useful, so five stars for weeks 3 and 4.",Neutral,Positive,0.6300997637490521
"The class is good, but the content in the class is not that much.I think more complex project to solve some interesting tasks in homework will be better.",Positive,Neutral,0.5994418059996057
"It's very basic, suitable for beginners.",Positive,Negative,0.4582141738482695
"The material is very interesting with well-made videos. Great course to get an introduction to Tableau.The downside for me was that some videos were rushed with as they had too much content, and quizzes could be much better, I found the questions not really up-to-par with the course content.",Positive,Neutral,0.4196217356479692
"I think this course is good, but it short and expensive",Positive,Neutral,0.49197148465838364
Wish they gave more clear information on the calcuations.,Neutral,Positive,0.7111416597668767
"It is a good introductory course, but I think it should go deeper each week content. Being slightly more technical. I recommend this course.",Positive,Neutral,0.5729584158525622
very minimal presentation of many concepts!,Neutral,Positive,0.7388147320064646
Good intro/refresher for someone with no or very little programming knowledge.,Positive,Negative,0.4092377634915674
scarce material for weekly study,Neutral,Positive,0.600462500627717
"Too fundamental, too easy. No depth in math",Neutral,Negative,0.5015664054503441
Interesting course but the lectures are lacking in imformation. I would recommend as long as you don't mind a,Positive,Neutral,0.41203469685654565
Loved the professor. Do not like essay questions.,Neutral,Positive,0.6627338462110857
"Really fascinating material and loads of good information in the lectures. The homework assignments were satisfying if you can complete them, but unfortunately involved a lot of tedious trial and error. This was especially difficult since running the program can be slow which causes slow iteration of trial and error. I would not have been able to complete the assignments without helpful information in the course discussions.",Positive,Negative,0.5164178761773919
This course is of lower quality than the preceding courses. The final assignment instructions are not clear. The forums helped but I have the impression that they are not really followed by the mentors.,Neutral,Negative,0.46053021998130184
"While there were many typos in screenshots and code examples, this course has been a tremendous help to me as I reinforced some things I already knew about JavaScript and learned new concepts about the JavaScript language (like coding in events or working with the DOM). I definitely feel like a more confident programmer, even though I do wish the instructor could've explained some things in more detail (like when to use the dot attribute notation over the setAttribute method).",Neutral,Positive,0.7229093847054984
Sound information. Would have liked more verbal communication regarding communication styles. Maybe some role playing scenarios.,Positive,Neutral,0.5667054052647297
"Basically if you take this course you are paying money to create an account on a website and download some software (both of which you can do for free). The rest of it is a preview of the other courses in the series. The quiz questions don't correspond to the information on the slides. I successfully passed the course, but I didn't really learn anything. Now I am debating on whether or not to continue to the R programming course after reading through the reviews of that course.",Neutral,Negative,0.6183691651907013
"Big part of the course videos devoted to history of how the technology was developed, not much technical information about the technology itself.",Negative,Neutral,0.5298288944371915
"Very confusing stuff, need better clarification in course description and the way the material is transmitted to the student need to be reconsideredBut very well made and interesting.",Negative,Positive,0.6258059409984871
It's a good course where I come across bower and CSS how to use the function for the UI frameworks.,Neutral,Positive,0.7495989666112831
Quiz should be open to all students... :/,Negative,Positive,0.6232586354095924
test questions far too easyslide show lessons not well structured and too focussed on repetetive concepts,Neutral,Negative,0.5792179422099685
"This course needs tremendous improvement. In contrast to previous fundamentals of quantitative modelling module, this lags in lot of areas. No clear explanations and the quizzes are worded super vague and filled with with bugs. I expected a lot under Monte Carlo Simulation. However, too simplistic example and explanation was presented. The topics were not introduced clearly.",Neutral,Negative,0.4969477525968297
"A good course for beginners, consisting mainly of following along as the instructor demonstrates code. The assignments are short and largely restricted to modifying supplied code. This is a necessary restriction of the peer-review grading process: the problem must be highly constrained in order for an untrained person to quickly grade it. You could certainly learn a lot by completing extra examples from a book or other resources, but this is not required to pass the course.",Positive,Negative,0.47696993345168753
Not to much information during videolection as i expected.,Positive,Negative,0.502685500020559
Steep learning curve but the resources to succeed are there.,Positive,Neutral,0.49210855283693367
This course need a serious rework.For the moment I finished it biggest problem was very unclear grading of programming assignments and lack of learning materials.,Negative,Neutral,0.3535545559723813
"The lectures, assignments, and projects all encourage you to learn about how to design and use optimal search algorithms for text-based applications. I especially value how the discussions present the material in way that is relatively easy to see how it relates to search routines in general. My only complaint is that the instructions do not inform you about the constraints that the online grader implicitly imposes on you. This unfortunately meant that I was not able to submit code with further optimizations that I came up with.",Positive,Neutral,0.389063447325226
"Course content is good, however, material is explained fairly quickly and the lady who is lecturing is almost impossible to understand (due to a very strong accent and a very mechanical reading), which made me want to skip all her lectures.",Negative,Positive,0.4155217712939476
A pretty good overview of modern poetry. Very high on generalities and low on details - like detailed readings of individual poems.The fact the the majority of the instructors just read their lectures and many of them never look up at the camera at all makes this seem very lazy and impersonal. There's very little of the engagement that would really make this interesting.,Neutral,Negative,0.580411448044901
Very common curse about common data things.,Neutral,Positive,0.5838562159959142
language accent difficult to fallow,Neutral,Negative,0.5309551172327701
The videos could have been more explanatory.,Positive,Neutral,0.4712340904648655
"Very basic introduction. If you have any coding experience in other languages, this will be extremely simple.",Neutral,Positive,0.4052610318556469
Good overview of Data Science but lacking a bit of meat.,Positive,Neutral,0.5027382618135661
Week 3 is unrealistically difficult,Positive,Negative,0.4619111281643394
"More interactive assignments using the parser would have been great. As it stands, the quizzes had mostly relevant content, but the lessons were anything but engaging. Having Colleen talk at the camera for 5-12 minutes per video got tedious really quick.",Negative,Neutral,0.4561652952822239
During the lectures not all the slides were well revised and the peer assessments should include more specific guides.,Positive,Negative,0.4642513037453599
Mostly talking heads. Pretty good information. I'd like it faster. More dynamic talking heads could make this more watchable. Very generous of the World Bank to put this together.,Neutral,Positive,0.6047314725133245
Appropriate level of difficulty for those who are not used to Git Hub and R,Positive,Neutral,0.46290641000511223
looks good ...lets see how much of help it can be to me Thanks coursera,Neutral,Positive,0.8391983108990444
"The course is amazing, I want to purchase the course but it is not being working...I don't know what is the problem.",Positive,Negative,0.5547116602704032
Room for improvement:-Case studies-More Assignment,Positive,Neutral,0.5202517794321312
it was ok,Positive,Neutral,0.4339823505523351
Outdated course that needs a lot of changes to your code and in releases so you can follow professors code.A lot of people had same issues.,Negative,Positive,0.62487183894197
"The subject matter for this course is very, very interesting! The professor does a nice job of layering the complexity from basic concepts to more advanced concepts. However, this is where the ""good news"" ends. The course is full of all sorts of calculation errors on the graded quizes",Negative,Positive,0.613149128431397
"Lectures were extremely good, but assignments and graders were very low quality and difficult to decipher requirements from. Professors and TAs were not active in the forums.",Negative,Neutral,0.4508550306922204
More and more examples should have been added,Positive,Neutral,0.4780322655989001
Its a solid java class that has almost 0 android learning. If you are expecting any kind of Android related learning. you will get none this is 100% a java class that just runs in the android environment.,Neutral,Positive,0.49283482171563314
"This course is OK for introduction if you're not already familiar with the IoT devices and embedded systems. But if you already have done some projects in IoT and Embedded systems and are familiar with what they are then you don't need this course. This course is designed for a complete beginner who doesn't have any idea what IoT and embedded systems are (and now that you're researching about a course on IoT you probably have an idea what they are) and as a guy who had already done some projects in this area in undergrad, I found the content to be very simple and lacking any new things to add to my knowledge. But if you are a complete beginner then go for it.",Neutral,Negative,0.5280171576336692
The professor's voice put me to sleep; he was monotone. Online classes work best when interesting material is married to dynamic speakers.,Negative,Positive,0.7490215102262261
"It's a great course! The only thing I did not fully like was the we could not learn any of the characters. I guess this course helped to develop the tones and the recognition of them, but, I think that a little shape in the characters and how each sound could improve this course a lot.",Neutral,Positive,0.8411184322519395
Great course but programming assignments in MATLAB had too many issues.,Neutral,Positive,0.7888095443563516
Quite a lot of material to cover in such a short time!,Neutral,Positive,0.42725299740152023
